AUTH_CDT,MERCH_CAT_CD,TRAN_FRAUD,ZIP_CD,ECI_IND,APPROVED_AMT,DECLINE_RES1,AUTH_CD,ADFLAG,MCC_Description,ECI_Description,TRAN_FRAUD_N,TRAN_FRAUD_Y,ADFLAG_BINARY
2023-11-14,5812,N,T4C0V,0,22.01,0,06678E,approved,Restaurants,Authentication Failed/Unavailable,1,0,1
2023-11-14,5968,N,T4C0V,6,9.44,0,07379E,approved,Direct Marketing - Other Direct Marketers,Authentication Attempted,1,0,1
2023-11-15,4900,N,T4C0V,0,27.52,0,06455E,approved,Utilities,Authentication Failed/Unavailable,1,0,1
2023-11-16,5812,N,T4C0V,0,23.87,0,08722E,approved,Restaurants,Authentication Failed/Unavailable,1,0,1
2023-11-16,4816,N,T4C0V,6,16.58,0,03027E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-16,4816,N,T4C0V,6,7.34,0,03396E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-16,4816,N,T4C0V,0,37.58,0,08712E,approved,Prepaid Telephone Cards,Authentication Failed/Unavailable,1,0,1
2023-11-16,5812,N,T4C0V,0,49.95,0,09474E,approved,Restaurants,Authentication Failed/Unavailable,1,0,1
2023-11-17,5732,N,T4C0V,6,60.0,0,00184E,approved,Electronics Stores,Authentication Attempted,1,0,1
2023-11-17,5732,N,T4C0V,6,42.5,0,06079E,approved,Electronics Stores,Authentication Attempted,1,0,1
2023-11-17,5732,N,T4C0V,6,40.0,0,04221E,approved,Electronics Stores,Authentication Attempted,1,0,1
2023-11-17,5812,N,T4C0V,0,26.35,0,02080E,approved,Restaurants,Authentication Failed/Unavailable,1,0,1
2023-11-18,5814,N,T4C0V,2,46.42,8997,05293E,approved,Fast Food Restaurants,Authentication Successful,1,0,1
2023-11-18,4816,N,T4C0V,0,21.46,7,06137E,decline,Prepaid Telephone Cards,Authentication Failed/Unavailable,1,0,0
2023-11-19,5732,N,T4C0V,6,69.75,0,08121E,approved,Electronics Stores,Authentication Attempted,1,0,1
2023-11-19,5812,N,T4C0V,0,51.09,0,08013E,approved,Restaurants,Authentication Failed/Unavailable,1,0,1
2023-11-19,4816,N,T4C0V,6,29.39,0,03744E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-19,5734,N,T4C0V,0,11.49,0,04752E,approved,Computer Software Stores,Authentication Failed/Unavailable,1,0,1
2023-11-20,5968,N,T4C0V,6,10.49,0,07312E,approved,Direct Marketing - Other Direct Marketers,Authentication Attempted,1,0,1
2023-11-20,5300,N,T4C0V,0,27.52,8997,04397E,approved,Discount Stores,Authentication Failed/Unavailable,1,0,1
2023-11-21,4816,N,T4C0V,6,33.89,0,08085E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-21,4814,N,T4C0V,0,27.52,0,04532E,approved,Telecommunication Services,Authentication Failed/Unavailable,1,0,1
2023-11-21,4816,N,T4C0V,6,26.2,0,06072E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-21,5968,N,T4C0V,6,1.58,0,04292E,approved,Direct Marketing - Other Direct Marketers,Authentication Attempted,1,0,1
2023-11-21,5968,N,T4C0V,6,1.58,0,00727E,approved,Direct Marketing - Other Direct Marketers,Authentication Attempted,1,0,1
2023-11-21,5968,N,T4C0V,6,3.41,0,01290E,approved,Direct Marketing - Other Direct Marketers,Authentication Attempted,1,0,1
2023-11-21,5968,N,T4C0V,6,2.63,0,03672E,approved,Direct Marketing - Other Direct Marketers,Authentication Attempted,1,0,1
2023-11-21,4816,N,T4C0V,6,20.98,0,00157E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-22,4816,N,T4C0V,6,13.32,0,07455E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-22,4816,N,T4C0V,6,41.94,0,09411E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-22,4816,N,T4C0V,6,33.98,0,09527E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-22,4816,N,T4C0V,6,29.59,0,00624E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-23,4816,N,T4C0V,6,1.79,0,09754E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-23,4816,N,T4C0V,6,3.99,0,09898E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-23,4816,N,T4C0V,6,12.02,0,00047E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-23,4816,N,T4C0V,6,11.04,0,00199E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-23,4816,N,T4C0V,6,32.54,0,00168E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-23,5812,N,T4C0V,0,48.17,0,03798E,approved,Restaurants,Authentication Failed/Unavailable,1,0,1
2023-11-23,5812,N,T4C0V,0,48.43,0,05065E,approved,Restaurants,Authentication Failed/Unavailable,1,0,1
2023-11-24,5734,N,T4C0V,0,9.19,0,05423E,approved,Computer Software Stores,Authentication Failed/Unavailable,1,0,1
2023-11-24,5300,N,T4C0V,0,27.52,8997,03894E,approved,Discount Stores,Authentication Failed/Unavailable,1,0,1
2023-11-24,5945,N,T4C0V,2,125.99,8997,02870E,approved,"Hobby, Toy, and Game Stores",Authentication Successful,1,0,1
2023-11-25,4816,N,T4C0V,6,16.12,0,09484E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-25,4816,N,T4C0V,6,14.66,0,08767E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-26,5816,N,T4C0V,6,50.0,0,05996E,approved,Fast Food Restaurants,Authentication Attempted,1,0,1
2023-11-26,5816,N,T4C0V,0,9.82,7,02234E,decline,Fast Food Restaurants,Authentication Failed/Unavailable,1,0,0
2023-11-26,5816,N,T4C0V,6,39.36,0,02470E,approved,Fast Food Restaurants,Authentication Attempted,1,0,1
2023-11-26,5816,N,T4C0V,0,4.92,7,05794E,decline,Fast Food Restaurants,Authentication Failed/Unavailable,1,0,0
2023-11-27,5814,N,T4C0V,2,29.48,8997,07245E,approved,Fast Food Restaurants,Authentication Successful,1,0,1
2023-11-27,5812,N,T4C0V,0,24.88,0,06780E,approved,Restaurants,Authentication Failed/Unavailable,1,0,1
2023-11-28,5251,N,T4C0V,6,18.89,7,06829E,decline,Hardware Stores,Authentication Attempted,1,0,0
2023-11-28,5251,N,T4C0V,6,42.52,0,04625E,approved,Hardware Stores,Authentication Attempted,1,0,1
2023-11-28,4816,N,T4C0V,6,12.99,0,04358E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-28,4816,N,T4C0V,6,3.75,0,04406E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-28,5300,N,T4C0V,0,27.52,8997,09213E,approved,Discount Stores,Authentication Failed/Unavailable,1,0,1
2023-11-28,4816,N,T4C0V,6,20.98,0,08113E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-28,5812,N,T4C0V,0,25.12,0,09196E,approved,Restaurants,Authentication Failed/Unavailable,1,0,1
2023-11-28,4816,N,T4C0V,6,5.22,0,09599E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-28,4816,N,T4C0V,6,28.32,0,03702E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-30,5968,N,T4C0V,6,6.29,0,04712E,approved,Direct Marketing - Other Direct Marketers,Authentication Attempted,1,0,1
2023-11-30,4816,N,T4C0V,6,8.39,0,00241E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-30,5816,N,T4C0V,7,21.83,0,06020E,approved,Fast Food Restaurants,Authentication Failed/Unavailable,1,0,1
2023-11-30,4816,N,T4C0V,6,12.29,0,02813E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-30,5816,N,T4C0V,0,2.0,0,01700E,approved,Fast Food Restaurants,Authentication Failed/Unavailable,1,0,1
2023-11-30,9399,N,T4C0V,0,27.52,8997,03627E,approved,Government Services - Not Elsewhere Classified,Authentication Failed/Unavailable,1,0,1
2023-12-01,4816,N,T4C0V,6,27.52,8997,06703E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-01,5941,N,T4C0V,6,27.52,0,03292E,approved,Sporting Goods Stores,Authentication Attempted,1,0,1
2023-12-01,4816,N,T4C0V,6,62.02,0,07102E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-02,4816,N,T4C0V,6,7.34,0,06193E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-02,4816,N,T4C0V,6,4.14,0,06337E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-02,5812,N,T4C0V,0,26.76,0,01891E,approved,Restaurants,Authentication Failed/Unavailable,1,0,1
2023-12-03,4816,N,T4C0V,6,15.74,0,03334E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-03,5816,N,T4C0V,6,5.24,0,08296E,approved,Fast Food Restaurants,Authentication Attempted,1,0,1
2023-12-04,4816,N,T4C0V,6,16.79,0,00812E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-05,4899,N,T4C0V,7,6.89,0,04770E,approved,"Cable, Satellite, and Other Pay Television and Radio Services",Authentication Failed/Unavailable,1,0,1
2023-12-06,5812,N,T4C0V,0,49.95,0,01213E,approved,Restaurants,Authentication Failed/Unavailable,1,0,1
2023-12-06,5732,N,T4C0V,6,92.47,0,04578E,approved,Electronics Stores,Authentication Attempted,1,0,1
2023-12-06,5968,N,T4C0V,6,5.25,0,07613E,approved,Direct Marketing - Other Direct Marketers,Authentication Attempted,1,0,1
2023-12-07,5968,N,T4C0V,6,10.49,0,02176E,approved,Direct Marketing - Other Direct Marketers,Authentication Attempted,1,0,1
2023-12-07,5816,N,T4C0V,0,2.0,0,01312E,approved,Fast Food Restaurants,Authentication Failed/Unavailable,1,0,1
2023-12-07,5261,N,T4C0V,0,73.5,0,04202E,approved,Lawn and Garden Supply Stores,Authentication Failed/Unavailable,1,0,1
2023-12-07,5812,N,T4C0V,0,21.96,0,05641E,approved,Restaurants,Authentication Failed/Unavailable,1,0,1
2023-12-07,4816,N,T4C0V,6,10.49,0,06604E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-07,5812,N,T4C0V,0,50.62,0,07603E,approved,Restaurants,Authentication Failed/Unavailable,1,0,1
2023-12-10,5814,N,T4C0V,2,21.4,8997,03766E,approved,Fast Food Restaurants,Authentication Successful,1,0,1
2023-12-10,4816,N,T4C0V,0,12.96,0,02224E,approved,Prepaid Telephone Cards,Authentication Failed/Unavailable,1,0,1
2023-12-12,4900,N,T4C0V,0,27.52,0,00754E,approved,Utilities,Authentication Failed/Unavailable,1,0,1
2023-12-12,5812,N,T4C0V,0,28.65,0,01436E,approved,Restaurants,Authentication Failed/Unavailable,1,0,1
2023-12-13,4816,N,T4C0V,6,5.22,0,07642E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-14,5732,N,T4C0V,6,60.03,0,01084E,approved,Electronics Stores,Authentication Attempted,1,0,1
2023-12-14,5812,N,T4C0V,0,41.2,0,06277E,approved,Restaurants,Authentication Failed/Unavailable,1,0,1
2023-12-15,4816,N,T4C0V,6,45.93,0,09456E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-16,4816,N,T4C0V,0,31.49,0,06015E,approved,Prepaid Telephone Cards,Authentication Failed/Unavailable,1,0,1
2023-12-16,5812,N,T4C0V,0,68.89,0,05226E,approved,Restaurants,Authentication Failed/Unavailable,1,0,1
2023-12-16,4816,N,T4C0V,6,52.49,0,09419E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-17,5732,N,T4C0V,6,34.0,0,03591E,approved,Electronics Stores,Authentication Attempted,1,0,1
2023-12-17,5732,N,T4C0V,6,32.0,0,03747E,approved,Electronics Stores,Authentication Attempted,1,0,1
2023-12-18,5732,N,T4C0V,6,37.5,0,03452E,approved,Electronics Stores,Authentication Attempted,1,0,1
2023-12-19,5812,N,T4C0V,0,22.56,0,01510E,approved,Restaurants,Authentication Failed/Unavailable,1,0,1
2023-12-19,5812,N,T4C0V,0,35.83,0,00381E,approved,Restaurants,Authentication Failed/Unavailable,1,0,1
2023-12-19,5812,N,T4C0V,0,13.22,0,09136E,approved,Restaurants,Authentication Failed/Unavailable,1,0,1
2023-12-19,5812,N,T4C0V,0,7.86,0,00653E,approved,Restaurants,Authentication Failed/Unavailable,1,0,1
2023-12-19,5734,N,T4C0V,0,11.49,0,04772E,approved,Computer Software Stores,Authentication Failed/Unavailable,1,0,1
2023-12-20,5732,N,T4C0V,6,55.8,0,00199E,approved,Electronics Stores,Authentication Attempted,1,0,1
2023-12-20,5968,N,T4C0V,6,10.49,0,04790E,approved,Direct Marketing - Other Direct Marketers,Authentication Attempted,1,0,1
2023-12-20,5814,N,T4C0V,0,2.49,0,06063E,approved,Fast Food Restaurants,Authentication Failed/Unavailable,1,0,1
2023-12-20,4816,N,T4C0V,6,17.0,0,09223E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-21,4814,N,T4C0V,0,27.52,0,01916E,approved,Telecommunication Services,Authentication Failed/Unavailable,1,0,1
2023-12-23,5734,N,T4C0V,0,9.19,0,04804E,approved,Computer Software Stores,Authentication Failed/Unavailable,1,0,1
2023-12-24,4816,N,T4C0V,6,19.43,0,09099E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-24,4816,N,T4C0V,6,21.93,0,09252E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-24,4816,N,T4C0V,6,2.48,0,09396E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-24,4816,N,T4C0V,6,6.48,0,04324E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-24,4816,N,T4C0V,6,10.49,0,05032E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-25,5812,N,T4C0V,0,33.93,0,03548E,approved,Restaurants,Authentication Failed/Unavailable,1,0,1
2023-12-27,5816,N,T4C0V,6,1.24,0,09469E,approved,Fast Food Restaurants,Authentication Attempted,1,0,1
2023-12-30,4816,N,T4C0V,6,5.24,0,03154E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-12-30,5812,N,T4C0V,0,57.06,0,09166E,approved,Restaurants,Authentication Failed/Unavailable,1,0,1
2023-12-31,4816,N,T4C0V,0,23.93,7,09962E,decline,Prepaid Telephone Cards,Authentication Failed/Unavailable,1,0,0
2023-12-31,4816,N,T4C0V,6,11.21,0,04315E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-02,5816,N,T4C0V,6,5.24,0,01165E,approved,Fast Food Restaurants,Authentication Attempted,1,0,1
2024-01-03,4816,N,T4C0V,6,15.74,0,03287E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-03,4816,N,T4C0V,6,11.54,0,09228E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-05,4899,N,T4C0V,7,6.89,0,06735E,approved,"Cable, Satellite, and Other Pay Television and Radio Services",Authentication Failed/Unavailable,1,0,1
2024-01-05,4816,N,T4C0V,6,53.54,0,09359E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-06,5812,N,T4C0V,0,26.62,0,07264E,approved,Restaurants,Authentication Failed/Unavailable,1,0,1
2024-01-07,5968,N,T4C0V,6,10.49,0,09845E,approved,Direct Marketing - Other Direct Marketers,Authentication Attempted,1,0,1
2024-01-07,5812,N,T4C0V,0,48.47,0,03118E,approved,Restaurants,Authentication Failed/Unavailable,1,0,1
2024-01-08,7841,N,T4C0V,0,6.89,0,07889E,approved,Video Tape Rental,Authentication Failed/Unavailable,1,0,1
2024-01-09,4900,N,T4C0V,0,27.52,0,03207E,approved,Utilities,Authentication Failed/Unavailable,1,0,1
2024-01-13,5732,N,T4C0V,6,23.15,0,08161E,approved,Electronics Stores,Authentication Attempted,1,0,1
2024-01-13,5812,N,T4C0V,0,37.13,0,02429E,approved,Restaurants,Authentication Failed/Unavailable,1,0,1
2024-01-13,5732,N,T4C0V,6,52.2,0,06054E,approved,Electronics Stores,Authentication Attempted,1,0,1
2024-01-14,4816,N,T4C0V,0,2.0,0,05402E,approved,Prepaid Telephone Cards,Authentication Failed/Unavailable,1,0,1
2024-01-15,5814,N,T4C0V,0,6.16,0,00974E,approved,Fast Food Restaurants,Authentication Failed/Unavailable,1,0,1
2024-01-16,5814,N,T4C0V,0,6.16,0,05734E,approved,Fast Food Restaurants,Authentication Failed/Unavailable,1,0,1
2024-01-16,4816,N,T4C0V,6,52.47,0,03073E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-17,5732,N,T4C0V,6,37.5,0,93440E,approved,Electronics Stores,Authentication Attempted,1,0,1
2024-01-17,5251,N,T4C0V,6,7.96,7,09605E,decline,Hardware Stores,Authentication Attempted,1,0,0
2024-01-17,5251,N,T4C0V,6,62.95,0,04861E,approved,Hardware Stores,Authentication Attempted,1,0,1
2024-01-19,5732,N,T4C0V,6,55.8,0,00210E,approved,Electronics Stores,Authentication Attempted,1,0,1
2024-01-19,4816,N,T4C0V,6,24.93,0,04401E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-19,5814,N,T4C0V,0,6.16,0,08506E,approved,Fast Food Restaurants,Authentication Failed/Unavailable,1,0,1
2024-01-19,4816,N,T4C0V,6,25.16,0,09646E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-19,5734,N,T4C0V,0,11.49,0,04747E,approved,Computer Software Stores,Authentication Failed/Unavailable,1,0,1
2024-01-20,5814,N,T4C0V,0,7.73,0,03165E,approved,Fast Food Restaurants,Authentication Failed/Unavailable,1,0,1
2024-01-20,5968,N,T4C0V,6,10.49,0,06184E,approved,Direct Marketing - Other Direct Marketers,Authentication Attempted,1,0,1
2024-01-21,4814,N,T4C0V,0,27.52,0,04281E,approved,Telecommunication Services,Authentication Failed/Unavailable,1,0,1
2024-01-21,4816,N,T4C0V,7,21.83,0,03182E,approved,Prepaid Telephone Cards,Authentication Failed/Unavailable,1,0,1
2024-01-23,5734,N,T4C0V,0,9.19,0,04853E,approved,Computer Software Stores,Authentication Failed/Unavailable,1,0,1
2024-01-23,4816,N,T4C0V,6,19.99,0,01725E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-23,4816,N,T4C0V,6,10.99,0,04652E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-23,4816,N,T4C0V,6,10.99,0,04799E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-24,5814,N,T4C0V,0,12.34,0,07650E,approved,Fast Food Restaurants,Authentication Failed/Unavailable,1,0,1
2024-01-25,4816,N,T4C0V,6,36.37,0,04154E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-25,4816,N,T4C0V,6,9.94,0,04326E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-25,5814,N,T4C0V,0,5.43,0,01080E,approved,Fast Food Restaurants,Authentication Failed/Unavailable,1,0,1
2024-01-26,5814,N,T4C0V,0,12.35,0,04240E,approved,Fast Food Restaurants,Authentication Failed/Unavailable,1,0,1
2024-01-26,4816,N,T4C0V,6,5.24,0,03239E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-27,4816,N,T4C0V,6,96.45,0,02816E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-27,5812,N,T4C0V,0,26.19,0,04588E,approved,Restaurants,Authentication Failed/Unavailable,1,0,1
2024-01-27,5812,N,T4C0V,0,32.02,0,09377E,approved,Restaurants,Authentication Failed/Unavailable,1,0,1
2024-01-28,5812,N,T4C0V,0,25.54,0,06302E,approved,Restaurants,Authentication Failed/Unavailable,1,0,1
2024-01-31,5814,N,T4C0V,0,7.73,0,02403E,approved,Fast Food Restaurants,Authentication Failed/Unavailable,1,0,1
2024-01-31,4816,N,T4C0V,6,55.2,0,09399E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2024-01-31,5968,N,T4C0V,6,6.29,0,07728E,approved,Direct Marketing - Other Direct Marketers,Authentication Attempted,1,0,1
2023-10-30,7829,N,K1H6P,0,5.64,0,01307E,approved,Film Processing,Authentication Failed/Unavailable,1,0,1
2023-10-30,5818,N,K1H6P,7,41.86,8997,04523E,approved,"Cafeterias, Coffee Shops, Donuts",Authentication Failed/Unavailable,1,0,1
2023-11-01,5995,N,K1H6P,7,27.52,0,04031E,approved,Pet Shops,Authentication Failed/Unavailable,1,0,1
2023-11-01,8398,N,K1H6P,7,10.4,0,06764E,approved,Charitable and Social Service Organizations,Authentication Failed/Unavailable,1,0,1
2023-11-01,8398,N,K1H6P,0,100.0,0,03160E,approved,Charitable and Social Service Organizations,Authentication Failed/Unavailable,1,0,1
2023-11-01,8398,N,K1H6P,7,25.0,0,03343E,approved,Charitable and Social Service Organizations,Authentication Failed/Unavailable,1,0,1
2023-11-01,8398,N,K1H6P,0,10.0,0,01942E,approved,Charitable and Social Service Organizations,Authentication Failed/Unavailable,1,0,1
2023-11-01,8398,N,K1H6P,0,25.0,0,07702E,approved,Charitable and Social Service Organizations,Authentication Failed/Unavailable,1,0,1
2023-11-01,742,N,K1H6P,0,113.99,8997,04536E,approved,Pet Grooming and Boarding,Authentication Failed/Unavailable,1,0,1
2023-11-03,5661,N,K1H6P,6,1.89,7,08541E,decline,Shoe Stores,Authentication Attempted,1,0,0
2023-11-03,5661,N,K1H6P,6,101.69,0,01787E,approved,Shoe Stores,Authentication Attempted,1,0,1
2023-11-05,4816,N,K1H6P,6,1.12,0,01305E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-05,4816,N,K1H6P,6,1.12,0,04727E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-06,5968,N,K1H6P,6,11.29,0,02102E,approved,Direct Marketing - Other Direct Marketers,Authentication Attempted,1,0,1
2023-11-07,4816,N,K1H6P,6,3.38,0,07324E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-09,5818,N,K1H6P,7,53.39,8997,01101E,approved,"Cafeterias, Coffee Shops, Donuts",Authentication Failed/Unavailable,1,0,1
2023-11-10,5818,N,K1H6P,7,10.16,8997,03731E,approved,"Cafeterias, Coffee Shops, Donuts",Authentication Failed/Unavailable,1,0,1
2023-11-11,8398,N,K1H6P,0,25.0,0,04738E,approved,Charitable and Social Service Organizations,Authentication Failed/Unavailable,1,0,1
2023-11-11,5815,N,K1H6P,6,101.0,0,03435E,approved,Digital Goods Media,Authentication Attempted,1,0,1
2023-11-11,5815,N,K1H6P,6,21.63,0,03498E,approved,Digital Goods Media,Authentication Attempted,1,0,1
2023-11-11,5815,N,K1H6P,6,10.09,0,03572E,approved,Digital Goods Media,Authentication Attempted,1,0,1
2023-11-11,5818,N,K1H6P,7,22.08,8997,01875E,approved,"Cafeterias, Coffee Shops, Donuts",Authentication Failed/Unavailable,1,0,1
2023-11-11,5818,N,K1H6P,7,18.27,8997,02694E,approved,"Cafeterias, Coffee Shops, Donuts",Authentication Failed/Unavailable,1,0,1
2023-11-11,5818,N,K1H6P,7,9.47,8997,07619E,approved,"Cafeterias, Coffee Shops, Donuts",Authentication Failed/Unavailable,1,0,1
2023-11-11,4816,N,K1H6P,6,2.25,0,02249E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
2023-11-11,4816,N,K1H6P,6,2.25,0,05863E,approved,Prepaid Telephone Cards,Authentication Attempted,1,0,1
